 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,3967957,58,1,39175,16,675,0,675,28.966047692358444,16,0,16,31.242398453389992,9876,14,67253,911.4133227359226,3967957,9,3174366,54730,0,3174366,0,2380774,2380774,0,2380774,0,0,0,0,0,1160,20,14,0,0,1500,664,75.13865327673304,536.6011369084634,0,1,0,0,0,0,0,0,0.02,664,675,16,1160,0,0,0,0,0,0,58,39175,1,16,59528,32392,57,20,0,0,0,0,0,0,0,0,DDoS
19126,76,2,1,0,0,0,0,0,49.160653347700006,0,0,0,46.29356012761933,0,39216,25,23.78229179251101,76,2,61,30,0,61,0,45,45,0,45,0,0,0,0,0,40,20,26144,13072,0,1000,0,55.95666486869847,852.4198650360715,0,1,0,0,0,0,0,0,0.5,0,0,0,40,0,0,0,0,0,0,2,0,1,0,50145,61068,1,20,0,0,0,0,0,0,0,0,PortScan
80,2103,4,5,2483,3005,620,10,620,32.55589921542118,601,0,601,35.69486967220014,2609646,4279,233,272.7429782425992,2103,7,1682,420,0,1682,0,1261,252,0,1261,0,0,0,0,0,80,100,1901,2377,0,1000,609,6.179603784483733,327.715004019892,0,0,0,0,0,0,0,0,1.25,609,620,601,80,0,0,0,0,0,0,4,2483,5,3005,47673,51649,3,20,0,0,0,0,0,0,0,0,BENIGN
443,4470,9,8,7664,9324,851,10,851,22.142627340234828,1165,0,1165,38.17175343050552,3799664,3802,262,792.5375426560173,4470,2,3576,397,0,3576,0,2682,335,0,2682,0,0,0,0,0,180,160,2012,1789,0,1000,999,56.33813465820844,435.4318678209621,0,0,0,0,0,0,0,0,0.89,999,851,1165,180,0,0,0,0,0,0,9,7664,8,9324,46717,58467,8,20,0,0,0,0,0,0,0,0,BENIGN
123,3144,2,10,911,5563,455,10,455,17.894165427357184,556,0,556,27.59612315749591,2058867,3815,262,440.09219725272607,3144,3,2515,1257,0,2515,0,1886,188,0,1886,0,0,0,0,0,40,200,635,3179,0,1000,539,96.8279742509992,750.3496131372175,0,1,0,0,1,0,0,0,5.0,539,455,556,40,0,0,0,0,0,0,2,911,10,5563,29729,50914,1,20,0,0,0,0,0,0,0,0,BENIGN
53,1540,3,4,1693,3981,564,10,564,7.669294025817031,995,0,995,27.69635912250293,3685146,4545,220,373.7282407684678,1540,3,1232,410,0,1232,0,924,231,0,924,0,0,0,0,0,60,80,1947,2597,0,1000,810,49.14509602666334,990.9128368045826,0,0,0,0,0,0,0,0,1.33,810,564,995,60,0,0,0,0,0,0,3,1693,4,3981,40568,55793,2,20,0,0,0,0,0,0,0,0,BENIGN
443,1171,1,6,587,849,587,10,587,19.301492785049163,141,0,141,22.582706446495333,1226898,5975,167,631.769036526512,1171,8,937,937,0,937,0,702,117,0,702,0,0,0,0,0,20,120,853,5121,0,1000,205,41.25556775013729,492.89920778279105,0,0,0,0,1,0,0,0,6.0,205,587,141,20,0,0,0,0,0,0,1,587,6,849,62869,54605,0,20,0,0,0,0,0,0,0,0,BENIGN
123,2893,6,4,3399,3955,566,10,566,25.176283753869132,988,0,988,29.515627698959534,2542472,3456,289,95.26964535520777,2893,2,2314,385,0,2314,0,1735,433,0,1735,0,0,0,0,0,120,80,2073,1382,0,1000,735,44.260979983404866,623.166858583447,0,1,0,0,0,0,0,0,0.67,735,566,988,120,0,0,0,0,0,0,6,3399,4,3955,31059,43630,5,20,0,0,0,0,0,0,0,0,BENIGN
443,3043,3,1,854,605,284,10,284,46.388763024685694,605,0,605,26.356816896771377,479954,1314,760,143.44012217296543,3043,6,2434,811,0,2434,0,1826,1826,0,1826,0,0,0,0,0,60,20,985,328,0,1000,365,99.91296977649627,694.2236469125327,0,1,0,0,1,0,0,0,0.33,365,284,605,60,0,0,0,0,0,0,3,854,1,605,64182,56679,2,20,0,0,0,0,0,0,0,0,BENIGN
443,2417,10,4,1714,2066,171,10,171,25.251069340803127,516,0,516,39.83624273684716,1564250,5792,172,521.7060087274656,2417,2,1933,193,0,1933,0,1450,362,0,1450,0,0,0,0,0,200,80,4137,1654,0,1000,270,57.40148850717627,403.4525000048029,0,0,0,0,0,0,0,0,0.4,270,171,516,200,0,0,0,0,0,0,10,1714,4,2066,55898,35426,9,20,0,0,0,0,0,0,0,0,BENIGN
2815,187,1,0,0,0,0,0,0,46.178379851853414,0,0,0,36.43085685839859,0,5347,187,259.1744823774341,187,5,149,149,0,149,0,112,0,0,112,0,0,0,0,0,20,0,5347,0,0,1000,0,96.99834858606339,782.0478050911103,0,1,0,0,0,0,0,0,0.0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,63765,48816,0,20,0,0,0,0,0,0,0,0,PortScan
22,1177,4,6,647,6187,161,10,161,20.193982647892998,1031,0,1031,31.993950267661226,5803327,8491,117,334.36128051378176,1177,1,942,235,0,942,0,706,117,0,706,0,0,0,0,0,80,120,3396,5094,0,1000,683,24.57011298806149,285.0026432006303,0,0,0,0,0,0,0,0,1.5,683,161,1031,80,0,0,0,0,0,0,4,647,6,6187,52809,52506,3,20,0,0,0,0,0,0,0,0,BENIGN
22,414789,130,55,6986,3797,53,0,53,47.263536821944854,69,0,69,5.380614871056522,26000,446,2242,885.3753052574685,414789,1,331831,2552,0,331831,0,248873,4524,0,248873,0,0,0,0,0,2600,1100,313,132,0,1000,58,37.502541150184385,389.9149318102253,0,0,0,0,1,0,0,0,0.42,58,53,69,2600,0,0,0,0,0,0,130,6986,55,3797,60946,55715,129,20,0,0,0,0,0,0,0,0,SSH-Patator
53,1117,3,8,324,8938,108,10,108,8.516424340744006,1117,0,1117,6.353804467132557,8290756,9845,101,402.5351090378544,1117,9,893,297,0,893,0,670,83,0,670,0,0,0,0,0,60,160,2685,7160,0,1000,842,30.75096522220565,41.5443946459888,0,1,0,0,1,0,0,0,2.67,842,108,1117,60,0,0,0,0,0,0,3,324,8,8938,48673,42355,2,20,0,0,0,0,0,0,0,0,BENIGN
22,3234,6,5,805,3338,134,10,134,35.52019385678521,667,0,667,26.48521321196628,1281198,3401,294,284.2754721573737,3234,3,2587,431,0,2587,0,1940,388,0,1940,0,0,0,0,0,120,100,1855,1546,0,1000,376,41.71571649124242,851.5605259740713,0,0,0,0,1,0,0,0,0.83,376,134,667,120,0,0,0,0,0,0,6,805,5,3338,49628,47232,5,20,0,0,0,0,0,0,0,0,BENIGN
80,888,8,2,763,2209,95,10,95,37.816923779859344,1104,0,1104,32.84055825611542,3346805,11257,88,906.2157201350075,888,9,710,88,0,710,0,532,266,0,532,0,0,0,0,0,160,40,9006,2251,0,1000,297,1.9005855309067954,285.6137326780487,0,0,0,0,0,0,0,0,0.25,297,95,1104,160,0,0,0,0,0,0,8,763,2,2209,29634,57867,7,20,0,0,0,0,0,0,0,0,BENIGN
8080,2958874,156,2,16297,97,104,0,104,37.257248830146544,48,0,48,30.677101081227224,5541,53,18727,771.4329839628676,2958874,5,2367099,15173,0,2367099,0,1775324,887662,0,1775324,0,0,0,0,0,3120,40,52,0,0,1500,103,57.983334341836944,660.874940222491,0,1,0,0,0,0,0,0,0.01,103,104,48,3120,0,0,0,0,0,0,156,16297,2,97,52472,61999,155,20,0,0,0,0,0,0,0,0,DDoS
22,37,8,3,5158,2840,644,10,644,35.962598630912,946,0,946,2.334454203872532,213609181,293724,3,660.26757853565,37,9,29,3,0,29,0,22,7,0,22,0,0,0,0,0,160,60,213617,80106,0,1000,727,13.082571117375485,118.68578446493794,0,0,0,0,1,0,0,0,0.38,727,644,946,160,0,0,0,0,0,0,8,5158,3,2840,58203,57971,7,20,0,0,0,0,0,0,0,0,BENIGN
123,4643,5,3,1291,3309,258,10,258,24.505595830102266,1103,0,1103,26.97089768040823,990869,1722,580,927.3373448445676,4643,8,3715,743,0,3715,0,2786,928,0,2786,0,0,0,0,0,100,60,1076,646,0,1000,575,1.1505793748958992,632.547918955899,0,0,0,0,1,0,0,0,0.6,575,258,1103,100,0,0,0,0,0,0,5,1291,3,3309,29447,30907,4,20,0,0,0,0,0,0,0,0,BENIGN
22,1254,5,10,2856,7432,571,10,571,38.705037940998515,743,0,743,42.9386971098565,8204254,11960,83,681.4702613841969,1254,6,1003,200,0,1003,0,752,75,0,752,0,0,0,0,0,100,200,3986,7973,0,1000,685,20.839916943810344,404.3729516797442,0,0,0,0,1,0,0,0,2.0,685,571,743,100,0,0,0,0,0,0,5,2856,10,7432,63196,53471,4,20,0,0,0,0,0,0,0,0,BENIGN
80,2452,2,4,914,1921,457,10,457,40.47371789896471,480,0,480,27.40373140338968,1156229,2446,408,58.13778231175737,2452,6,1961,980,0,1961,0,1471,367,0,1471,0,0,0,0,0,40,80,815,1631,0,1000,472,74.97161518013829,921.1716266848031,0,1,0,0,0,0,0,0,2.0,472,457,480,40,0,0,0,0,0,0,2,914,4,1921,62501,58529,1,20,0,0,0,0,0,0,0,0,BENIGN
53,4796,7,10,365,9494,52,10,52,43.760667739298,949,0,949,4.02770375560329,2055615,3544,282,816.485246942324,4796,7,3837,548,0,3837,0,2877,287,0,2877,0,0,0,0,0,140,200,1459,2084,0,1000,579,21.33334641872282,625.1193128489305,0,0,0,0,0,0,0,0,1.43,579,52,949,140,0,0,0,0,0,0,7,365,10,9494,31445,45951,6,20,0,0,0,0,0,0,0,0,BENIGN
53,4750,10,8,9929,4282,992,10,992,19.883989009889785,535,0,535,8.987310456407133,2991522,3788,263,722.8565080107014,4750,6,3800,380,0,3800,0,2850,356,0,2850,0,0,0,0,0,200,160,2104,1683,0,1000,789,53.93441692158491,135.7414200039122,0,0,0,0,0,0,0,0,0.8,789,992,535,200,0,0,0,0,0,0,10,9929,8,4282,53869,41045,9,20,0,0,0,0,0,0,0,0,BENIGN
123,3269,6,7,4209,560,701,10,701,14.355521187708092,80,0,80,32.24823187410589,1458916,3976,251,122.92062665564474,3269,5,2615,435,0,2615,0,1961,280,0,1961,0,0,0,0,0,120,140,1835,2141,0,1000,366,64.42701790869194,207.53427705975912,0,0,0,0,0,0,0,0,1.17,366,701,80,120,0,0,0,0,0,0,6,4209,7,560,65133,51862,5,20,0,0,0,0,0,0,0,0,BENIGN
123,513,8,10,2080,9425,260,10,260,8.308068360097925,942,0,942,42.476511139083264,22406294,35053,28,951.114628164589,513,2,410,51,0,410,0,308,30,0,308,0,0,0,0,0,160,200,15579,19474,0,1000,639,11.868554419506127,655.2547786649563,0,0,0,0,1,0,0,0,1.25,639,260,942,160,0,0,0,0,0,0,8,2080,10,9425,64263,63149,7,20,0,0,0,0,0,0,0,0,BENIGN
53,1793,8,1,5887,724,735,10,735,23.345332822841474,724,0,724,7.4304990320335556,3687073,5018,199,123.85738252396239,1793,10,1434,179,0,1434,0,1076,1076,0,1076,0,0,0,0,0,160,20,4460,557,0,1000,734,2.843885325576778,369.12092316941636,0,1,0,0,0,0,0,0,0.12,734,735,724,160,0,0,0,0,0,0,8,5887,1,724,49690,57739,7,20,0,0,0,0,0,0,0,0,BENIGN
443,1666845,107,1,60234,15,562,0,562,25.012035520940717,15,0,15,6.832281129971141,36146,64,15433,355.64520660398824,1666845,5,1333476,12462,0,1333476,0,1000107,1000107,0,1000107,0,0,0,0,0,2140,20,64,0,0,1500,557,89.74832645683188,345.3412944673988,0,1,0,0,0,0,0,0,0.01,557,562,15,2140,0,0,0,0,0,0,107,60234,1,15,45620,39417,106,20,0,0,0,0,0,0,0,0,DDoS
443,1874,9,8,407,5125,45,10,45,5.758742057430966,640,0,640,38.862640360643915,2951995,9069,110,832.1107437601977,1874,6,1499,166,0,1499,0,1124,140,0,1124,0,0,0,0,0,180,160,4801,4268,0,1000,325,0.4157253794022653,771.3332857949355,0,0,0,0,0,0,0,0,0.89,325,45,640,180,0,0,0,0,0,0,9,407,8,5125,37776,53793,8,20,0,0,0,0,0,0,0,0,BENIGN
443,2611547,448,4,582390,138,1299,0,1299,43.557008468094295,34,0,34,8.109970605672972,223058,173,5777,686.2819861180478,2611547,7,2089237,4663,0,2089237,0,1566928,391732,0,1566928,0,0,0,0,0,8960,80,171,1,0,1500,1288,46.84756716243691,490.07461026848665,0,1,0,0,0,0,0,0,0.01,1288,1299,34,8960,0,0,0,0,0,0,448,582390,4,138,35984,62251,447,20,0,0,0,0,0,0,0,0,DDoS
443,304,7,7,3899,771,557,10,557,34.6240530889811,110,0,110,28.303375433847027,15342400,45988,21,683.3807855553487,304,6,243,34,0,243,0,182,26,0,182,0,0,0,0,0,140,140,22994,22994,0,1000,333,70.65459113494376,34.86780304907289,0,0,0,0,1,0,0,0,1.0,333,557,110,140,0,0,0,0,0,0,7,3899,7,771,59953,40483,6,20,0,0,0,0,0,0,0,0,BENIGN
80,3105,1,4,961,3837,961,10,961,46.829347573746055,959,0,959,43.35306654475233,1545024,1609,621,526.4396382487566,3105,1,2484,2484,0,2484,0,1863,465,0,1863,0,0,0,0,0,20,80,321,1287,0,1000,959,88.76457016924981,470.3260099498151,0,1,0,0,1,0,0,0,4.0,959,961,959,20,0,0,0,0,0,0,1,961,4,3837,40432,50842,0,20,0,0,0,0,0,0,0,0,BENIGN
80,3097,8,5,2063,662,257,10,257,39.4617014469438,132,0,132,28.7142478033026,880089,4197,238,435.15812064806414,3097,6,2477,309,0,2477,0,1858,371,0,1858,0,0,0,0,0,160,100,2582,1614,0,1000,209,40.73989796847874,572.1445905393668,0,1,0,0,1,0,0,0,0.62,209,257,132,160,0,0,0,0,0,0,8,2063,5,662,55478,46226,7,20,0,0,0,0,0,0,0,0,BENIGN
53,4365,3,5,2286,3076,762,10,762,27.016472323176878,615,0,615,5.972685723637633,1228513,1832,545,87.82017719048784,4365,7,3492,1164,0,3492,0,2619,523,0,2619,0,0,0,0,0,60,100,687,1145,0,1000,670,44.968255823137845,57.342321228211034,0,0,0,0,0,0,0,0,1.67,670,762,615,60,0,0,0,0,0,0,3,2286,5,3076,37448,49331,2,20,0,0,0,0,0,0,0,0,BENIGN
443,2134,10,3,8884,2110,888,10,888,20.04558659271869,703,0,703,46.60877503715465,5150330,6089,164,922.6893907741977,2134,1,1707,170,0,1707,0,1280,426,0,1280,0,0,0,0,0,200,60,4684,1405,0,1000,845,50.55118969012249,40.861329327790074,0,0,0,0,1,0,0,0,0.3,845,888,703,200,0,0,0,0,0,0,10,8884,3,2110,49278,61290,9,20,0,0,0,0,0,0,0,0,BENIGN
123,2215,9,2,1184,2183,131,10,131,13.539645328344607,1091,0,1091,18.95526376814119,1520190,4965,201,75.59297099016571,2215,2,1772,196,0,1772,0,1329,664,0,1329,0,0,0,0,0,180,40,4062,902,0,1000,306,49.706881432039616,882.2277572489465,0,0,0,0,1,0,0,0,0.22,306,131,1091,180,0,0,0,0,0,0,9,1184,2,2183,42191,64384,8,20,0,0,0,0,0,0,0,0,BENIGN
57340,135,1,0,0,0,0,0,0,8.572364697466895,0,0,0,9.696069458693229,0,7391,135,68.10244299142553,135,1,108,108,0,108,0,81,0,0,81,0,0,0,0,0,20,0,7391,0,0,1000,0,86.54927092823651,983.9686413016027,0,1,0,0,0,0,0,0,0.0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,51814,60147,0,20,0,0,0,0,0,0,0,0,PortScan
443,1952339,118,0,144481,0,1224,0,1224,22.337471513697583,0,0,0,32.64271527023803,74004,60,16545,252.12754069386045,1952339,7,1561871,13236,0,1561871,0,1171403,0,0,1171403,0,0,0,0,0,2360,0,60,0,0,1500,1224,73.63077030805985,359.5568429091626,0,1,0,0,0,0,0,0,0.0,1224,1224,0,2360,0,0,0,0,0,0,118,144481,0,0,34122,48676,117,20,0,0,0,0,0,0,0,0,DDoS
80,1858,8,6,7666,5547,958,10,958,23.29977730937895,924,0,924,43.926135237278935,7108618,7531,132,355.5836095787729,1858,9,1487,185,0,1487,0,1115,185,0,1115,0,0,0,0,0,160,120,4303,3227,0,1000,943,21.456654223727433,955.6159829672638,0,1,0,0,0,0,0,0,0.75,943,958,924,160,0,0,0,0,0,0,8,7666,6,5547,31028,62843,7,20,0,0,0,0,0,0,0,0,BENIGN
44474,184,1,0,0,0,0,0,0,19.2907932916916,0,0,0,17.468202943371352,0,5407,184,212.00595152650592,184,6,147,147,0,147,0,110,0,0,110,0,0,0,0,0,20,0,5407,0,0,1000,0,49.95543576980847,599.4758174536654,0,1,0,0,0,0,0,0,0.0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,51995,33323,0,20,0,0,0,0,0,0,0,0,PortScan
443,1158906,218,4,259203,193,1189,0,1189,30.050635266588934,48,0,48,29.61216017145576,223829,191,5220,458.1947135996952,1158906,10,927125,4252,0,927125,0,695344,173836,0,695344,0,0,0,0,0,4360,80,188,3,0,1500,1168,25.834609773530403,142.2095687342022,0,1,0,0,0,0,0,0,0.02,1168,1189,48,4360,0,0,0,0,0,0,218,259203,4,193,45924,30535,217,20,0,0,0,0,0,0,0,0,DDoS
123,813,4,2,625,822,156,10,156,24.43557863199516,411,0,411,40.06608601724759,1779620,7375,135,247.69915606021976,813,10,650,162,0,650,0,488,244,0,488,0,0,0,0,0,80,40,4916,2458,0,1000,241,9.491103419104263,375.03219932292353,0,1,0,0,1,0,0,0,0.5,241,156,411,80,0,0,0,0,0,0,4,625,2,822,33613,38766,3,20,0,0,0,0,0,0,0,0,BENIGN
53,745,6,11,1125,821,187,10,187,43.53048153296506,74,0,74,13.449430346259428,2614038,22817,43,295.7747053390651,745,7,596,99,0,596,0,447,40,0,447,0,0,0,0,0,120,220,8053,14764,0,1000,114,46.82035322746496,722.0055234510227,0,0,0,0,0,0,0,0,1.83,114,187,74,120,0,0,0,0,0,0,6,1125,11,821,43200,52882,5,20,0,0,0,0,0,0,0,0,BENIGN
80,4312,4,4,3228,4114,807,10,807,17.79954770493644,1028,0,1028,10.164552483902328,1702639,1854,539,327.95299575288084,4312,1,3450,862,0,3450,0,2587,646,0,2587,0,0,0,0,0,80,80,927,927,0,1000,917,84.11162326055158,584.9994000359458,0,0,0,0,1,0,0,0,1.0,917,807,1028,80,0,0,0,0,0,0,4,3228,4,4114,59265,43272,3,20,0,0,0,0,0,0,0,0,BENIGN
123,3125,6,10,5911,8961,985,10,985,27.807423547725612,896,0,896,42.63639706525839,4758201,5118,195,883.2338336071928,3125,7,2500,416,0,2500,0,1875,187,0,1875,0,0,0,0,0,120,200,1919,3199,0,1000,929,54.21366691841701,144.53080012122334,0,0,0,0,0,0,0,0,1.67,929,985,896,120,0,0,0,0,0,0,6,5911,10,8961,58082,40898,5,20,0,0,0,0,0,0,0,0,BENIGN
80,2154,2,5,1945,1363,972,10,972,17.580314570356638,272,0,272,12.461611895593805,1535890,3249,307,923.672113203115,2154,4,1723,861,0,1723,0,1292,258,0,1292,0,0,0,0,0,40,100,928,2320,0,1000,472,55.1497418717804,185.85154759230426,0,1,0,0,0,0,0,0,2.5,472,972,272,40,0,0,0,0,0,0,2,1945,5,1363,41963,54864,1,20,0,0,0,0,0,0,0,0,BENIGN
8080,3907216,190,1,116344,22,612,0,612,0.9399213980026577,22,0,22,9.92913489085137,29782,48,20456,218.02512000841347,3907216,7,3125773,16451,0,3125773,0,2344329,2344329,0,2344329,0,0,0,0,0,3800,20,48,0,0,1500,609,11.222838769469446,905.9898563609561,0,1,0,0,0,0,0,0,0.01,609,612,22,3800,0,0,0,0,0,0,190,116344,1,22,50370,45984,189,20,0,0,0,0,0,0,0,0,DDoS
22,2406,5,2,4772,1805,954,10,954,25.22273666292118,902,0,902,47.39956200602719,2732709,2908,343,886.5318867513724,2406,6,1925,385,0,1925,0,1444,722,0,1444,0,0,0,0,0,100,40,2077,830,0,1000,939,77.26591448704906,498.77117230865184,0,0,0,0,1,0,0,0,0.4,939,954,902,100,0,0,0,0,0,0,5,4772,2,1805,64239,65337,4,20,0,0,0,0,0,0,0,0,BENIGN
11091,83,1,0,0,0,0,0,0,35.24911845135822,0,0,0,10.556317000406517,0,11955,83,753.0854070728751,83,8,66,66,0,66,0,50,0,0,50,0,0,0,0,0,20,0,11955,0,0,1000,0,31.82916772277413,475.93248530954213,0,1,0,0,0,0,0,0,0.0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,46455,42834,0,20,0,0,0,0,0,0,0,0,PortScan
53,4659,9,12,1012,5622,112,10,112,9.596795037708205,468,0,468,12.896525072013365,1424112,4507,221,362.54918552519223,4659,6,3727,414,0,3727,0,2795,232,0,2795,0,0,0,0,0,180,240,1931,2575,0,1000,315,61.571327522100624,329.82198085122474,0,1,0,0,1,0,0,0,1.33,315,112,468,180,0,0,0,0,0,0,9,1012,12,5622,44982,46995,8,20,0,0,0,0,0,0,0,0,BENIGN
80,4037,4,12,3518,6212,879,10,879,2.7019915758851267,517,0,517,38.405118783645854,2409808,3962,252,466.10503525314084,4037,4,3230,807,0,3230,0,2422,201,0,2422,0,0,0,0,0,80,240,990,2971,0,1000,608,4.3811979812025665,854.3701904007504,0,1,0,0,0,0,0,0,3.0,608,879,517,80,0,0,0,0,0,0,4,3518,12,6212,32715,38807,3,20,0,0,0,0,0,0,0,0,BENIGN
443,2067593,58,3,77991,61,1344,0,1344,21.173720908798916,20,0,20,23.157354408853443,37750,29,33894,477.03154543718387,2067593,9,1654074,28518,0,1654074,0,1240556,413518,0,1240556,0,0,0,0,0,1160,60,28,1,0,1500,1279,1.8860250792943178,690.914014637769,0,1,0,0,0,0,0,0,0.05,1279,1344,20,1160,0,0,0,0,0,0,58,77991,3,61,57858,50381,57,20,0,0,0,0,0,0,0,0,DDoS
53,23,4,11,2969,5573,742,10,742,34.30097256749045,506,0,506,1.3689751728234056,356635344,626220,1,300.8615711123831,23,5,19,4,0,19,0,14,1,0,14,0,0,0,0,0,80,220,166992,459228,0,1000,569,23.679514099988953,970.1456370803065,0,1,0,0,1,0,0,0,2.75,569,742,506,80,0,0,0,0,0,0,4,2969,11,5573,63737,53914,3,20,0,0,0,0,0,0,0,0,BENIGN
8080,2167562,125,2,161096,39,1288,0,1288,5.560904317868292,19,0,19,28.623267809442858,74339,58,17067,103.89756242459114,2167562,7,1734050,13872,0,1734050,0,1300537,650268,0,1300537,0,0,0,0,0,2500,40,57,0,0,1500,1268,43.46155542220404,842.246573320414,0,1,0,0,0,0,0,0,0.02,1268,1288,19,2500,0,0,0,0,0,0,125,161096,2,39,63580,31569,124,20,0,0,0,0,0,0,0,0,DDoS
80,2055,4,6,2206,2384,551,10,551,12.737358444875596,397,0,397,48.556541570341736,2233577,4865,205,748.5102282584709,2055,2,1644,411,0,1644,0,1233,205,0,1233,0,0,0,0,0,80,120,1946,2919,0,1000,459,18.23474617113221,6.88718917978981,0,0,0,0,1,0,0,0,1.5,459,551,397,80,0,0,0,0,0,0,4,2206,6,2384,56709,64655,3,20,0,0,0,0,0,0,0,0,BENIGN
443,1325,1,3,248,3051,248,10,248,36.785443499587416,1017,0,1017,40.30321849637739,2489327,3017,331,530.5966085643164,1325,1,1060,1060,0,1060,0,795,265,0,795,0,0,0,0,0,20,60,754,2262,0,1000,825,62.52894361164595,192.3483145047633,0,1,0,0,1,0,0,0,3.0,825,248,1017,20,0,0,0,0,0,0,1,248,3,3051,48591,30896,0,20,0,0,0,0,0,0,0,0,BENIGN
80,1899,6,4,4252,884,708,10,708,26.27756368309968,221,0,221,15.881420005527136,2703960,5264,189,404.051738255754,1899,10,1519,253,0,1519,0,1139,284,0,1139,0,0,0,0,0,120,80,3158,2105,0,1000,513,59.098897669552244,143.30972743029525,0,1,0,0,1,0,0,0,0.67,513,708,221,120,0,0,0,0,0,0,6,4252,4,884,29423,60230,5,20,0,0,0,0,0,0,0,0,BENIGN
80,1597,7,9,4277,4250,611,10,611,31.820829153557707,472,0,472,25.833991067749945,5337335,10013,99,784.2570032016416,1597,1,1278,182,0,1278,0,958,106,0,958,0,0,0,0,0,140,180,4381,5632,0,1000,532,81.58305208353951,306.95955171374203,0,1,0,0,1,0,0,0,1.29,532,611,472,140,0,0,0,0,0,0,7,4277,9,4250,30491,59582,6,20,0,0,0,0,0,0,0,0,BENIGN
123,1560,10,8,7301,5609,730,10,730,5.122600101385033,701,0,701,45.21920773679904,8272807,11533,86,287.94801986659314,1560,7,1248,124,0,1248,0,936,117,0,936,0,0,0,0,0,200,160,6407,5126,0,1000,717,85.91585902143882,297.29864349300175,0,1,0,0,0,0,0,0,0.8,717,730,701,200,0,0,0,0,0,0,10,7301,8,5609,65256,52295,9,20,0,0,0,0,0,0,0,0,BENIGN
443,4868,1,6,830,5349,830,10,830,31.39496572292224,891,0,891,24.343261629710906,1269436,1437,695,353.30456591165137,4868,9,3894,3894,0,3894,0,2920,486,0,2920,0,0,0,0,0,20,120,205,1232,0,1000,882,66.85760314006683,410.564667711239,0,0,0,0,1,0,0,0,6.0,882,830,891,20,0,0,0,0,0,0,1,830,6,5349,44157,29855,0,20,0,0,0,0,0,0,0,0,BENIGN
22,1442,8,8,2901,5369,362,10,362,26.384817584793957,671,0,671,23.86370443325901,5734921,11094,90,769.438951306541,1442,10,1153,144,0,1153,0,865,108,0,865,0,0,0,0,0,160,160,5547,5547,0,1000,516,96.71364575934189,7.441403656185508,0,0,0,0,0,0,0,0,1.0,516,362,671,160,0,0,0,0,0,0,8,2901,8,5369,45451,35232,7,20,0,0,0,0,0,0,0,0,BENIGN
53,2745,3,5,570,1251,190,10,190,49.36030209525866,250,0,250,0.6167592884495865,663419,2913,343,892.3397703856471,2745,2,2196,732,0,2196,0,1647,329,0,1647,0,0,0,0,0,60,100,1092,1821,0,1000,227,37.794079561184624,573.3044752410133,0,0,0,0,1,0,0,0,1.67,227,190,250,60,0,0,0,0,0,0,3,570,5,1251,57788,37481,2,20,0,0,0,0,0,0,0,0,BENIGN
53,2635,9,3,3114,177,346,10,346,23.802927001022482,59,0,59,35.066959783719966,1249478,4553,219,982.4263017056744,2635,10,2108,234,0,2108,0,1581,527,0,1581,0,0,0,0,0,180,60,3415,1138,0,1000,274,26.61825911064115,929.4538893221834,0,1,0,0,0,0,0,0,0.33,274,346,59,180,0,0,0,0,0,0,9,3114,3,177,51073,37203,8,20,0,0,0,0,0,0,0,0,BENIGN
